Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Cleansheets,Age,Nationality,Rank
2019/20,52087.0,Reece James,Reece,James,D,24.0,Right Full Back,Chelsea,CHE,4.0,24 years 259 days,England,150.0
2019/20,300156.0,James Justin,James,Justin,D,n/a,Defender,Leicester City,LEI,4.0,26 years 182 days,England,150.0
2019/20,160422.0,Ezri Konsa,Ezri,Konsa,D,4.0,Centre Central Defender,Aston Villa,AVL,4.0,26 years 305 days,England,150.0
2019/20,340460.0,Jefferson Lerma,Jefferson,Lerma,M,8.0,Centre Central Midfielder,n/a,n/a,4.0,29 years 303 days,Colombia,150.0
2019/20,319067.0,Adam Masina,Adam,Masina,D,3.0,Left Full Back,Watford,WAT,4.0,30 years 234 days,Morocco,150.0
2019/20,135200.0,John McGinn,John,McGinn,M,7.0,Centre Central Midfielder,Aston Villa,AVL,4.0,29 years 310 days,Scotland,150.0
2019/20,143584.0,Kenny McLean,Kenny,McLean,M,23.0,Centre Central Midfielder,Norwich City,NOR,4.0,32 years 228 days,Scotland,150.0
2019/20,343686.0,Yerry Mina,Yerry,Mina,D,26.0,Central Defender,n/a,n/a,4.0,29 years 335 days,Colombia,150.0
2019/20,357649.0,Wesley,Wesley,Moraes Ferreira da Silva,F,n/a,Striker,n/a,n/a,4.0,27 years 273 days,Brazil,150.0
2019/20,289743.0,Shkodran Mustafi,Shkodran,Mustafi,D,5.0,Centre Central Defender,n/a,n/a,4.0,32 years 128 days,Germany,150.0
2019/20,351610.0,Sokratis Papastathopoulos,Sokratis,Papastathopoulos,D,19.0,Centre Central Defender,n/a,n/a,4.0,36 years 75 days,Greece,150.0
2019/20,172304.0,Paul Pogba,Paul,Pogba,M,10.0,Centre Central Midfielder,n/a,n/a,4.0,31 years 161 days,France,150.0
2019/20,19620.0,Marcus Rashford,Marcus,Rashford,F,10.0,Left/Centre Second Striker,Manchester United,MUN,4.0,26 years 297 days,England,150.0
2019/20,96853.0,Matt Ritchie,Matt,Ritchie,M,30.0,Left/Right Wing Back,n/a,n/a,4.0,34 years 348 days,Scotland,150.0
2019/20,277658.0,Danny Rose,Danny,Rose,D,3.0,Left Full Back,n/a,n/a,4.0,34 years 52 days,England,150.0
2019/20,135654.0,Bukayo Saka,Bukayo,Saka,F,77.0,Left Winger,n/a,n/a,4.0,22 years 353 days,England,150.0
2019/20,348051.0,Davinson Sánchez,Davinson,Sánchez,D,6.0,Centre Central Defender,n/a,n/a,4.0,28 years 72 days,Colombia,150.0
2019/20,275377.0,Fabian Schär,Fabian,Schär,D,n/a,Defender,Newcastle United,NEW,4.0,32 years 247 days,Switzerland,150.0
2019/20,362212.0,Djibril Sidibé,Djibril,Sidibé,D,19.0,Right Full Back,n/a,n/a,4.0,32 years 25 days,France,150.0
2019/20,52240.0,Gylfi Sigurdsson,Gylfi,Sigurdsson,M,10.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,4.0,34 years 350 days,Iceland,150.0
2019/20,189086.0,David Silva,David,Silva,M,21.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,4.0,38 years 228 days,Spain,150.0
2019/20,20239.0,Son Heung-Min,Heung-Min,Son,F,7.0,Left/Centre/Right Winger,Tottenham Hotspur,TOT,4.0,32 years 46 days,South Korea,150.0
2019/20,363001.0,Matt Targett,Matt,Targett,D,n/a,Left Full Back,n/a,n/a,4.0,28 years 340 days,England,150.0
2019/20,6363.0,Alexander Tettey,Alexander,Tettey,M,27.0,Centre Defensive Midfielder,n/a,n/a,4.0,38 years 141 days,Norway,150.0
2019/20,280651.0,Fikayo Tomori,Fikayo,Tomori,D,23.0,Centre Central Defender,n/a,n/a,4.0,26 years 248 days,England,150.0
2019/20,326457.0,Jan Vertonghen,Jan,Vertonghen,D,14.0,Centre Central Defender,n/a,n/a,4.0,37 years 121 days,Belgium,150.0
2019/20,287385.0,Jannik Vestergaard,Jannik,Vestergaard,D,23.0,Centre Central Defender,n/a,n/a,4.0,32 years 20 days,Denmark,150.0
2019/20,345869.0,Brandon Williams,Brandon,Williams,D,18.0,Left Full Back,n/a,n/a,4.0,23 years 355 days,England,150.0
2019/20,340927.0,Harry Winks,Harry,Winks,M,8.0,Centre Central Midfielder,n/a,n/a,4.0,28 years 203 days,England,150.0
2019/20,277441.0,Sergio Agüero,Sergio,Agüero,F,19.0,Centre Striker,n/a,n/a,3.0,36 years 82 days,Argentina,191.0
2019/20,337933.0,Cédric Soares,Cédric Ricardo,Alves Soares,D,12.0,Right Full Back,n/a,n/a,3.0,32 years 358 days,Portugal,191.0
2019/20,160671.0,Joelinton,Joelinton Cássio,Apolinário de Lira,F,7.0,Centre Striker,Newcastle United,NEW,3.0,28 years 9 days,Brazil,191.0
2019/20,130310.0,Stuart Armstrong,Stuart,Armstrong,M,17.0,Left Winger,n/a,n/a,3.0,32 years 146 days,Scotland,191.0
2019/20,277691.0,Fabián Balbuena,Fabián,Balbuena,D,n/a,Centre Central Defender,n/a,n/a,3.0,33 years,Paraguay,191.0
2019/20,359465.0,Ross Barkley,Ross,Barkley,M,6.0,Centre Central Midfielder,Chelsea,CHE,3.0,30 years 262 days,England,191.0
2019/20,342164.0,Héctor Bellerín,Héctor,Bellerín,D,2.0,Right Full Back,n/a,n/a,3.0,29 years 157 days,Spain,191.0
2019/20,180060.0,Bruno Fernandes,Bruno Miguel,Borges Fernandes,M,8.0,Left/Centre/Right Attacking Midfielder,Manchester United,MUN,3.0,29 years 350 days,Portugal,191.0
2019/20,343761.0,Sam Byram,Sam,Byram,D,25.0,Right Full Back,Norwich City,NOR,3.0,30 years 342 days,England,191.0
2019/20,347003.0,Bernard,Bernard Anício,Caldeira Duarte,M,10.0,Midfielder,n/a,n/a,3.0,31 years 350 days,Brazil,191.0
2019/20,360824.0,Calum Chambers,Calum,Chambers,D,12.0,Defender,n/a,n/a,3.0,29 years 216 days,England,191.0
2019/20,315360.0,Andreas Christensen,Andreas,Christensen,D,15.0,Centre Central Defender,n/a,n/a,3.0,28 years 135 days,Denmark,191.0
2019/20,344449.0,Steve Cook,Steve,Cook,D,5.0,Central Defender,n/a,n/a,3.0,33 years 126 days,England,191.0
2019/20,359602.0,Eric Dier,Eric,Dier,D,15.0,Centre Central Defender,n/a,n/a,3.0,30 years 221 days,England,191.0
2019/20,176689.0,Paul Dummett,Paul,Dummett,D,n/a,Defender,n/a,n/a,3.0,32 years 332 days,Wales,191.0
2019/20,356767.0,Pablo Fornals,Pablo,Fornals,M,18.0,Attacking Midfielder,n/a,n/a,3.0,28 years 183 days,Spain,191.0
2019/20,346830.0,Eric García,Eric,García,D,25.0,Centre Central Defender,n/a,n/a,3.0,23 years 227 days,Spain,191.0
2019/20,363097.0,Mattéo Guendouzi,Mattéo,Guendouzi,M,8.0,Centre Central Midfielder,n/a,n/a,3.0,25 years 131 days,France,191.0
2019/20,288559.0,Will Hughes,Will,Hughes,M,19.0,Centre Central Midfielder,n/a,n/a,3.0,29 years 128 days,England,191.0
2019/20,325634.0,Daniel James,Daniel,James,M,21.0,Right Winger,n/a,n/a,3.0,26 years 287 days,Wales,191.0
2019/20,284325.0,Daryl Janmaat,Daryl,Janmaat,D,53.0,Right Full Back,n/a,n/a,3.0,35 years 32 days,Netherlands,191.0
2019/20,317864.0,Joshua King,Joshua,King,F,15.0,Left/Centre/Right Striker,n/a,n/a,3.0,32 years 221 days,Norway,191.0
2019/20,343543.0,Sead Kolasinac,Sead,Kolasinac,D,23.0,Left Full Back,n/a,n/a,3.0,31 years 64 days,Bosnia & Herzegovina,191.0
2019/20,283441.0,Érik Lamela,Érik,Lamela,M,17.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,3.0,32 years 172 days,Argentina,191.0
2019/20,345855.0,Aymeric Laporte,Aymeric,Laporte,D,27.0,Centre Central Defender,n/a,n/a,3.0,30 years 88 days,Spain,191.0
2019/20,344429.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,M,98.0,Centre/Right Wing Back,n/a,n/a,3.0,26 years 360 days,England,191.0
2019/20,339647.0,Adrian Mariappa,Adrian,Mariappa,D,5.0,Centre Central Defender,n/a,n/a,3.0,37 years 325 days,Jamaica,191.0
2019/20,301809.0,Anthony Martial,Anthony,Martial,F,22.0,Left/Centre/Right Striker,n/a,n/a,3.0,28 years 262 days,France,191.0
2019/20,252275.0,Emiliano Martínez,Emiliano,Martínez,G,23.0,Goalkeeper,n/a,n/a,3.0,31 years 356 days,Argentina,191.0
2019/20,340458.0,James Milner,James,Milner,M,6.0,Left/Centre/Right Central Midfielder,n/a,n/a,3.0,38 years 232 days,England,191.0
2019/20,341034.0,Mason Mount,Mason,Mount,M,7.0,Centre Attacking Midfielder,n/a,n/a,3.0,25 years 226 days,England,191.0
2019/20,4029.0,Mark Noble,Mark,Noble,M,16.0,Centre Central Midfielder,n/a,n/a,3.0,37 years 107 days,England,191.0
2019/20,362433.0,Oriol Romeu,Oriol,Romeu,M,14.0,Centre Defensive Midfielder,Southampton,SOU,3.0,32 years 334 days,Spain,191.0
2019/20,10050.0,Adam Smith,Adam,Smith,D,15.0,Right Full Back,n/a,n/a,3.0,33 years 116 days,England,191.0
2019/20,31291.0,John Stones,John,Stones,D,5.0,Centre Central Defender,Manchester City,MCI,3.0,30 years 87 days,England,191.0
2019/20,51519.0,James Tomkins,James,Tomkins,D,5.0,Defender,n/a,n/a,3.0,35 years 147 days,England,191.0
2019/20,219427.0,Callum Wilson,Callum,Wilson,F,9.0,Centre Striker,n/a,n/a,3.0,32 years 178 days,England,191.0
2019/20,341435.0,Christoph Zimmermann,Christoph,Zimmermann,D,4.0,Centre Central Defender,n/a,n/a,3.0,31 years 224 days,Germany,191.0
2019/20,289629.0,Tammy Abraham,Tammy,Abraham,F,9.0,Centre Striker,n/a,n/a,2.0,26 years 326 days,England,229.0
2019/20,347834.0,Steven Alzate,Steven,Alzate,M,17.0,Left/Centre/Right Central Midfielder,n/a,n/a,2.0,25 years 350 days,Colombia,229.0
2019/20,340758.0,Ashley Barnes,Ashley,Barnes,F,10.0,Centre Striker,n/a,n/a,2.0,34 years 298 days,England,229.0
2019/20,335971.0,Ryan Bennett,Ryan,Bennett,D,6.0,Centre Central Defender,n/a,n/a,2.0,34 years 170 days,England,229.0
2019/20,347324.0,Nabil Bentaleb,Nabil,Bentaleb,M,6.0,Centre Central Midfielder,n/a,n/a,2.0,29 years 273 days,Algeria,229.0
2019/20,276764.0,Emiliano Buendía,Emiliano,Buendía,M,10.0,Left/Right Attacking Midfielder,n/a,n/a,2.0,27 years 242 days,Argentina,229.0
2019/20,187393.0,Dani Ceballos,Dani,Ceballos,M,8.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,2.0,28 years 16 days,Spain,229.0
2019/20,294324.0,Lewis Cook,Lewis,Cook,M,n/a,Midfielder,Bournemouth,BOU,2.0,27 years 202 days,England,229.0
2019/20,340756.0,Shane Duffy,Shane,Duffy,D,4.0,Centre Central Defender,Brighton & Hove Albion,BHA,2.0,32 years 235 days,Ireland,229.0
2019/20,362146.0,Anwar El Ghazi,Anwar,El Ghazi,F,20.0,Left/Right Winger,n/a,n/a,2.0,29 years 112 days,Netherlands,229.0
2019/20,50119.0,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,D,27.0,Right Full Back,n/a,n/a,2.0,36 years 349 days,Egypt,229.0
2019/20,277745.0,Björn Engels,Björn,Engels,D,3.0,Defender,n/a,n/a,2.0,29 years 343 days,Belgium,229.0
2019/20,260162.0,Phil Foden,Phil,Foden,M,n/a,Centre Central Midfielder,Manchester City,MCI,2.0,24 years 87 days,England,229.0
2019/20,311979.0,Christian Fuchs,Christian,Fuchs,D,22.0,Left Full Back,n/a,n/a,2.0,38 years 138 days,Austria,229.0
2019/20,357618.0,Dwight Gayle,Dwight,Gayle,F,25.0,Centre Striker,n/a,n/a,2.0,34 years 311 days,England,229.0
2019/20,340726.0,Paulo Gazzaniga,Paulo,Gazzaniga,G,13.0,Goalkeeper,n/a,n/a,2.0,32 years 234 days,Argentina,229.0
2019/20,359359.0,Ben Godfrey,Ben,Godfrey,D,5.0,Centre Central Defender,n/a,n/a,2.0,26 years 221 days,England,229.0
2019/20,353568.0,Dan Gosling,Dan,Gosling,M,32.0,Midfielder,n/a,n/a,2.0,34 years 204 days,England,229.0
2019/20,362163.0,Pascal Groß,Pascal,Groß,M,13.0,Centre Central Midfielder,n/a,n/a,2.0,33 years 69 days,Germany,229.0
2019/20,336571.0,Frédéric Guilbert,Frédéric,Guilbert,D,2.0,Right Full Back,n/a,n/a,2.0,29 years 243 days,France,229.0
2019/20,277023.0,Angus Gunn,Angus,Gunn,G,1.0,Goalkeeper,n/a,n/a,2.0,28 years 214 days,Scotland,229.0
2019/20,353409.0,Grant Hanley,Grant,Hanley,D,n/a,Defender,Norwich City,NOR,2.0,32 years 277 days,Scotland,229.0
2019/20,323869.0,Kortney Hause,Kortney,Hause,D,30.0,Centre Central Defender,Aston Villa,AVL,2.0,29 years 38 days,England,229.0
2019/20,347737.0,N'Golo Kanté,N'Golo,Kanté,M,7.0,Centre Central Midfielder,n/a,n/a,2.0,33 years 147 days,France,229.0
2019/20,340665.0,Mateo Kovacic,Mateo,Kovacic,M,8.0,Central Midfielder,n/a,n/a,2.0,30 years 109 days,Croatia,229.0
2019/20,349514.0,Emil Krafth,Emil,Krafth,D,17.0,Right Full Back,Newcastle United,NEW,2.0,30 years 21 days,Sweden,229.0
2019/20,348087.0,Manuel Lanzini,Manuel,Lanzini,M,10.0,Attacking Midfielder,n/a,n/a,2.0,31 years 190 days,Argentina,229.0
2019/20,343257.0,Jamal Lewis,Jamal,Lewis,D,6.0,Left Full Back,n/a,n/a,2.0,26 years 211 days,Northern Ireland,229.0
2019/20,315209.0,Giovani Lo Celso,Giovani,Lo Celso,M,17.0,Centre Attacking Midfielder,n/a,n/a,2.0,28 years 136 days,Argentina,229.0
2019/20,335966.0,Kevin Long,Kevin,Long,D,26.0,Centre Central Defender,n/a,n/a,2.0,34 years 5 days,Ireland,229.0
2019/20,135591.0,Sean Longstaff,Sean,Longstaff,M,36.0,Centre Central Midfielder,Newcastle United,NEW,2.0,26 years 298 days,England,229.0
2019/20,57526.0,David Martin,David,Martin,G,18.0,Goalkeeper,West Ham United,WHU,2.0,38 years 214 days,England,229.0
2019/20,166789.0,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,M,n/a,Midfielder,Arsenal,ARS,2.0,23 years 66 days,Brazil,229.0
2019/20,43049.0,Joël Matip,Joël,Matip,D,32.0,Centre Central Defender,n/a,n/a,2.0,33 years 15 days,Cameroon,229.0
2019/20,289231.0,James McCarthy,James,McCarthy,M,16.0,Centre Central Midfielder,n/a,n/a,2.0,33 years 285 days,Ireland,229.0
2019/20,340871.0,David McGoldrick,David,McGoldrick,F,17.0,Centre Striker,Sheffield United,SHU,2.0,36 years 268 days,Ireland,229.0
2019/20,43231.0,Scott McTominay,Scott,McTominay,M,39.0,Centre Attacking Midfielder,Manchester United,MUN,2.0,27 years 259 days,Scotland,229.0
2019/20,320028.0,Aaron Mooy,Aaron,Mooy,M,13.0,Centre Central Midfielder,n/a,n/a,2.0,33 years 343 days,Australia,229.0
2019/20,359341.0,Ben Osborn,Ben,Osborn,M,8.0,Midfielder,Sheffield United,SHU,2.0,30 years 18 days,England,229.0
2019/20,281575.0,Roberto Pereyra,Roberto,Pereyra,M,37.0,Centre Attacking Midfielder,n/a,n/a,2.0,33 years 229 days,Argentina,229.0
2019/20,130627.0,Teemu Pukki,Teemu,Pukki,F,22.0,Centre Striker,Norwich City,NOR,2.0,34 years 147 days,Finland,229.0
2019/20,127990.0,Pepe Reina,Pepe,Reina,G,1.0,Goalkeeper,n/a,n/a,2.0,41 years 358 days,Spain,229.0
2019/20,361056.0,Allan Saint-Maximin,Allan,Saint-Maximin,F,97.0,Left Winger,n/a,n/a,2.0,27 years 164 days,France,229.0
2019/20,101878.0,Adrián,Adrián,San Miguel del Castillo,G,13.0,Goalkeeper,n/a,n/a,2.0,37 years 233 days,Spain,229.0
2019/20,362159.0,Ismaïla Sarr,Ismaïla,Sarr,F,7.0,Right Winger,n/a,n/a,2.0,26 years 180 days,Senegal,229.0
2019/20,360721.0,Japhet Tanganga,Japhet,Tanganga,D,6.0,Defender,n/a,n/a,2.0,25 years 145 days,England,229.0
2019/20,296444.0,Neil Taylor,Neil,Taylor,D,3.0,Left Full Back,n/a,n/a,2.0,35 years 198 days,Wales,229.0
2019/20,322737.0,Lucas Torreira,Lucas,Torreira,M,34.0,Centre Defensive Midfielder,n/a,n/a,2.0,28 years 194 days,Uruguay,229.0
2019/20,336745.0,Leandro Trossard,Leandro,Trossard,F,19.0,Forward,Brighton & Hove Albion,BHA,2.0,29 years 263 days,Belgium,229.0
2019/20,337217.0,Matej Vydra,Matej,Vydra,F,11.0,Forward,Burnley,BUR,2.0,32 years 114 days,Czech Republic,229.0
2019/20,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,D,2.0,Right Full Back,Southampton,SOU,2.0,27 years 132 days,England,229.0
2019/20,354891.0,Jetro Willems,Jetro,Willems,D,15.0,Defender,n/a,n/a,2.0,30 years 146 days,Netherlands,229.0
2019/20,341954.0,Ashley Young,Ashley,Young,D,18.0,Defender,n/a,n/a,2.0,39 years 45 days,England,229.0
2019/20,337842.0,Marc Albrighton,Marc,Albrighton,M,22.0,Left/Right Winger,n/a,n/a,1.0,34 years 279 days,England,282.0
2019/20,355094.0,Ibrahim Amadou,Ibrahim,Amadou,M,6.0,Midfielder,n/a,n/a,1.0,31 years 139 days,France,282.0
2019/20,327643.0,Michail Antonio,Michail,Antonio,F,n/a,Centre Striker,West Ham United,WHU,1.0,34 years 148 days,Jamaica,282.0
2019/20,270861.0,Christian Atsu,Christian,Atsu,M,n/a,Midfielder,n/a,n/a,1.0,32 years 226 days,Ghana,282.0
2019/20,18272.0,Eric Bailly,Eric,Bailly,D,4.0,Centre Central Defender,n/a,n/a,1.0,30 years 133 days,Cote D’Ivoire,282.0
2019/20,342771.0,Harvey Barnes,Harvey,Barnes,M,11.0,Left/Right Winger,n/a,n/a,1.0,26 years 258 days,England,282.0
2019/20,322315.0,Christian Benteke,Christian,Benteke,F,20.0,Forward,n/a,n/a,1.0,33 years 264 days,Belgium,282.0
2019/20,363132.0,Sander Berge,Sander,Berge,M,16.0,Centre Central Midfielder,n/a,n/a,1.0,26 years 191 days,Norway,282.0
2019/20,312817.0,Yves Bissouma,Yves,Bissouma,M,8.0,Centre Central Midfielder,Brighton & Hove Albion,BHA,1.0,27 years 359 days,Mali,282.0
2019/20,318816.0,Jarrad Branthwaite,Jarrad,Branthwaite,D,22.0,Central Defender,Everton,EVE,1.0,22 years 57 days,England,282.0
2019/20,202618.0,Claudio Bravo,Claudio,Bravo,G,25.0,Goalkeeper,n/a,n/a,1.0,41 years 132 days,Chile,282.0
2019/20,334293.0,Willy Caballero,Willy,Caballero,G,1.0,Goalkeeper,n/a,n/a,1.0,42 years 330 days,Argentina,282.0
2019/20,337030.0,Todd Cantwell,Todd,Cantwell,M,13.0,Left Winger,n/a,n/a,1.0,26 years 178 days,England,282.0
2019/20,327316.0,Andy Carroll,Andy,Carroll,F,9.0,Centre Striker,n/a,n/a,1.0,35 years 230 days,England,282.0
2019/20,360825.0,Nathaniel Chalobah,Nathaniel,Chalobah,D,n/a,Defender,n/a,n/a,1.0,29 years 255 days,England,282.0
2019/20,44032.0,Tom Cleverley,Tom,Cleverley,M,8.0,Centre Central Midfielder,Watford,WAT,1.0,35 years 11 days,England,282.0
2019/20,315398.0,Kevin Danso,Kevin,Danso,D,4.0,Centre Central Defender,n/a,n/a,1.0,25 years 339 days,Austria,282.0
2019/20,160457.0,Fabian Delph,Fabian,Delph,M,8.0,Left/Centre Central Midfielder,n/a,n/a,1.0,34 years 276 days,England,282.0
2019/20,136802.0,Moussa Djenepo,Moussa,Djenepo,M,19.0,Midfielder,n/a,n/a,1.0,26 years 69 days,Mali,282.0
2019/20,277842.0,Ondrej Duda,Ondrej,Duda,M,18.0,Centre Attacking Midfielder,n/a,n/a,1.0,29 years 262 days,Slovakia,282.0
2019/20,318378.0,Christian Eriksen,Christian,Eriksen,M,14.0,Centre Attacking Midfielder,n/a,n/a,1.0,32 years 191 days,Denmark,282.0
2019/20,267496.0,Timothy Fosu-Mensah,Timothy,Fosu-Mensah,D,24.0,Left/Centre/Right Central Defender,n/a,n/a,1.0,26 years 234 days,Netherlands,282.0
2019/20,10045.0,Simon Francis,Simon,Francis,D,2.0,Centre/Right Central Defender,n/a,n/a,1.0,39 years 189 days,England,282.0
2019/20,325021.0,Jean-Philippe Gbamin,Jean-Philippe,Gbamin,M,25.0,Centre Defensive Midfielder,n/a,n/a,1.0,28 years 333 days,Cote D’Ivoire,282.0
2019/20,325644.0,Billy Gilmour,Billy,Gilmour,M,11.0,Central Midfielder,Chelsea,CHE,1.0,23 years 73 days,Scotland,282.0
2019/20,361200.0,Mason Greenwood,Mason,Greenwood,F,n/a,Right Winger,n/a,n/a,1.0,22 years 327 days,England,282.0
2019/20,30985.0,Jóhann Gudmundsson,Jóhann,Gudmundsson,F,7.0,Left Winger,Burnley,BUR,1.0,33 years 301 days,Iceland,282.0
2019/20,315554.0,Trézéguet,Mahmoud Ahmed Ibrahim,Hassan,M,10.0,Left/Right Winger,n/a,n/a,1.0,29 years 327 days,Egypt,282.0
2019/20,300661.0,Onel Hernández,Onel,Hernández,M,25.0,Left/Right Winger,n/a,n/a,1.0,31 years 204 days,Cuba,282.0
2019/20,316561.0,Andreas Pereira,Andreas Hugo,Hoelgebaum Pereira,M,18.0,Attacking Midfielder,n/a,n/a,1.0,28 years 235 days,Brazil,282.0
2019/20,346845.0,Rob Holding,Rob,Holding,D,4.0,Centre Central Defender,n/a,n/a,1.0,28 years 338 days,England,282.0
2019/20,269592.0,José Holebas,José,Holebas,D,25.0,Defender,n/a,n/a,1.0,40 years 57 days,Greece,282.0
2019/20,359214.0,Conor Hourihane,Conor,Hourihane,M,14.0,Centre Central Midfielder,n/a,n/a,1.0,33 years 203 days,Ireland,282.0
2019/20,347498.0,Callum Hudson-Odoi,Callum,Hudson-Odoi,F,14.0,Left Winger,n/a,n/a,1.0,23 years 290 days,England,282.0
2019/20,336747.0,Danny Ings,Danny,Ings,F,n/a,Striker,n/a,n/a,1.0,32 years 31 days,England,282.0
2019/20,129760.0,Naby Keïta,Naby,Keïta,M,8.0,Centre Central Midfielder,n/a,n/a,1.0,29 years 195 days,Guinea,282.0
2019/20,359178.0,Lloyd Kelly,Lloyd,Kelly,D,25.0,Central Defender,n/a,n/a,1.0,25 years 322 days,England,282.0
2019/20,345135.0,Tariq Lamptey,Tariq,Lamptey,D,n/a,Defender,Brighton & Hove Albion,BHA,1.0,23 years 328 days,Ghana,282.0
2019/20,343358.0,Florian Lejeune,Florian,Lejeune,D,24.0,Central Defender,n/a,n/a,1.0,33 years 95 days,France,282.0
2019/20,325478.0,Matty Longstaff,Matthew,Longstaff,M,25.0,Centre Defensive Midfielder,n/a,n/a,1.0,24 years 155 days,England,282.0
2019/20,343502.0,Pablo Marí,Pablo,Marí,D,22.0,Centre Central Defender,n/a,n/a,1.0,30 years 358 days,Spain,282.0
2019/20,341051.0,Arthur Masuaku,Arthur,Masuaku,D,26.0,Left Full Back,n/a,n/a,1.0,30 years 290 days,DR Congo,282.0
2019/20,354745.0,Juan Mata,Juan,Mata,M,64.0,Midfielder,n/a,n/a,1.0,36 years 117 days,Spain,282.0
2019/20,153012.0,Chris Mepham,Chris,Mepham,D,6.0,Centre Central Defender,Bournemouth,BOU,1.0,26 years 292 days,Wales,282.0
2019/20,303230.0,Max Meyer,Max,Meyer,M,8.0,Midfielder,n/a,n/a,1.0,28 years 340 days,Germany,282.0
2019/20,163201.0,Nacho Monreal,Ignacio,Monreal Eraso,D,20.0,Left Full Back,n/a,n/a,1.0,38 years 179 days,Spain,282.0
2019/20,11241.0,Wes Morgan,Wes,Morgan,D,5.0,Centre Central Defender,n/a,n/a,1.0,40 years 215 days,Jamaica,282.0
2019/20,353831.0,Reiss Nelson,Reiss,Nelson,M,n/a,Left/Centre/Right Winger,Arsenal,ARS,1.0,24 years 257 days,England,282.0
2019/20,345203.0,Ørjan Nyland,Ørjan,Nyland,G,13.0,Goalkeeper,n/a,n/a,1.0,33 years 348 days,Norway,282.0
2019/20,324745.0,Mesut Özil,Mesut,Özil,M,10.0,Centre Attacking Midfielder,n/a,n/a,1.0,35 years 313 days,Germany,282.0
2019/20,324030.0,Emerson,Emerson,Palmieri dos Santos,D,33.0,Left Full Back,n/a,n/a,1.0,30 years 20 days,Italy,282.0
2019/20,362398.0,Nicolas Pépé,Nicolas,Pépé,F,19.0,Right Winger,n/a,n/a,1.0,29 years 86 days,Cote D’Ivoire,282.0
2019/20,362819.0,Ayoze Pérez,Ayoze,Pérez,F,22.0,Left/Centre/Right Winger,n/a,n/a,1.0,31 years 25 days,Spain,282.0
2019/20,342046.0,Christian Pulisic,Christian,Pulisic,M,11.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,1.0,25 years 340 days,United States,282.0
2019/20,179282.0,Jack Robinson,Jack,Robinson,D,19.0,Left Full Back,Sheffield United,SHU,1.0,30 years 357 days,England,282.0
2019/20,340986.0,Lucas Moura,Lucas,Rodrigues Moura da Silva,F,n/a,Winger,n/a,n/a,1.0,32 years 10 days,Brazil,282.0
2019/20,289288.0,Pedro,Pedro,Rodríguez Ledesma,F,9.0,Left/Right Winger,n/a,n/a,1.0,37 years 26 days,Spain,282.0
2019/20,42727.0,Jeffrey Schlupp,Jeffrey,Schlupp,M,15.0,Left Winger,Crystal Palace,CRY,1.0,31 years 244 days,Ghana,282.0
2019/20,342494.0,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,D,3.0,Left Full Back,Wolverhampton Wanderers,WOL,1.0,25 years 136 days,Portugal,282.0
2019/20,326932.0,Robert Snodgrass,Robert,Snodgrass,M,77.0,Left/Right Attacking Midfielder,n/a,n/a,1.0,36 years 351 days,Scotland,282.0
2019/20,259014.0,Tomás Soucek,Tomás,Soucek,M,28.0,Centre Defensive Midfielder,n/a,n/a,1.0,29 years 178 days,Czech Republic,282.0
2019/20,340757.0,Jack Stacey,Jack,Stacey,D,3.0,Right Wing Back,n/a,n/a,1.0,28 years 139 days,England,282.0
2019/20,14289.0,Junior Stanislas,Junior,Stanislas,M,19.0,Left/Right Winger,n/a,n/a,1.0,34 years 271 days,England,282.0
